user_id,variant,installed,signup,activated,purchase
3301,B,1,1,1,0
3302,B,1,1,0,0
3303,A,1,0,0,0
3304,A,1,1,0,0
3305,B,1,1,0,0
3306,A,1,0,0,0
3307,B,1,1,1,0
3308,A,1,1,1,1
3309,A,1,1,0,0
3310,B,1,1,1,0
3311,A,1,0,0,0
3312,A,1,1,0,0
3313,A,1,1,1,0
3314,A,1,0,0,0
3315,A,1,0,0,0
3316,A,1,0,0,0
3317,B,1,1,0,0
3318,B,1,1,0,0
3319,A,1,1,1,0
3320,B,1,1,1,0
3321,B,1,0,0,0
3322,B,1,1,1,1
3323,A,1,1,0,0
3324,B,1,0,0,0
3325,A,1,0,0,0
3326,B,1,1,1,0
3327,A,1,1,1,0
3328,A,1,0,0,0
3329,B,1,1,0,0
3330,B,1,1,1,0
3331,A,1,1,1,1
3332,B,1,1,1,0
3333,B,1,0,0,0
3334,B,1,1,1,0
3335,A,1,1,1,1
3336,A,1,1,0,0
3337,B,1,0,0,0
3338,B,1,1,0,0
3339,B,1,0,0,0
3340,A,1,1,1,1
3341,A,1,0,0,0
3342,B,1,1,1,1
3343,B,1,1,0,0
3344,B,1,1,1,0
3345,B,1,0,0,0
3346,B,1,1,0,0
3347,B,1,1,1,1
3348,A,1,1,0,0
3349,B,1,1,0,0
3350,A,1,1,1,0
3351,B,1,1,1,0
3352,B,1,0,0,0
3353,A,1,1,1,0
3354,A,1,1,0,0
3355,A,1,0,0,0
3356,A,1,1,1,0
3357,B,1,1,0,0
3358,A,1,0,0,0
3359,B,1,1,0,0
3360,A,1,1,1,0
3361,B,1,1,0,0
3362,B,1,1,1,1
3363,B,1,1,1,0
3364,B,1,1,1,0
3365,B,1,0,0,0
3366,B,1,1,0,0
3367,A,1,1,1,1
3368,B,1,1,0,0
3369,A,1,1,1,1
3370,A,1,1,1,0
3371,B,1,1,1,0
3372,A,1,0,0,0
3373,B,1,0,0,0
3374,A,1,1,1,0
3375,B,1,1,0,0
3376,A,1,0,0,0
3377,B,1,0,0,0
3378,B,1,0,0,0
3379,B,1,1,1,0
3380,B,1,1,0,0
3381,A,1,0,0,0
3382,B,1,0,0,0
3383,A,1,0,0,0
3384,A,1,1,1,0
3385,A,1,0,0,0
3386,B,1,1,0,0
3387,A,1,1,1,0
3388,A,1,1,1,0
3389,A,1,1,0,0
3390,B,1,1,1,1
3391,B,1,0,0,0
3392,A,1,1,1,0
3393,B,1,1,0,0
3394,B,1,1,1,0
3395,A,1,0,0,0
3396,A,1,0,0,0
3397,B,1,0,0,0
3398,A,1,0,0,0
3399,B,1,0,0,0
3400,B,1,1,1,0
3401,B,1,0,0,0
3402,B,1,1,1,0
3403,B,1,1,0,0
3404,B,1,1,0,0
3405,A,1,0,0,0
3406,A,1,1,1,0
3407,B,1,1,1,1
3408,B,1,0,0,0
3409,B,1,1,0,0
3410,A,1,0,0,0
3411,B,1,1,1,1
3412,A,1,1,0,0
3413,B,1,0,0,0
3414,B,1,1,0,0
3415,A,1,1,0,0
3416,A,1,0,0,0
3417,B,1,0,0,0
3418,B,1,0,0,0
3419,B,1,1,1,1
3420,A,1,1,1,1
3421,A,1,0,0,0
3422,A,1,1,1,1
3423,A,1,0,0,0
3424,A,1,1,1,0
3425,A,1,0,0,0
3426,B,1,0,0,0
3427,B,1,0,0,0
3428,A,1,1,1,1
3429,B,1,0,0,0
3430,B,1,0,0,0
3431,A,1,0,0,0
3432,B,1,1,1,0
3433,A,1,0,0,0
3434,A,1,1,0,0
3435,B,1,1,1,0
3436,A,1,1,1,0
3437,A,1,1,0,0
3438,A,1,0,0,0
3439,A,1,0,0,0
3440,A,1,0,0,0
3441,A,1,0,0,0
3442,A,1,0,0,0
3443,A,1,0,0,0
3444,B,1,0,0,0
3445,B,1,0,0,0
3446,B,1,1,0,0
3447,A,1,0,0,0
3448,A,1,0,0,0
3449,B,1,0,0,0
3450,B,1,0,0,0
3451,B,1,1,1,1
3452,A,1,0,0,0
3453,B,1,0,0,0
3454,B,1,0,0,0
3455,A,1,0,0,0
3456,B,1,0,0,0
3457,A,1,0,0,0
3458,A,1,0,0,0
3459,A,1,1,1,0
3460,B,1,0,0,0
3461,B,1,1,1,0
3462,A,1,1,1,1
3463,B,1,1,1,0
3464,B,1,0,0,0
3465,B,1,1,0,0
3466,B,1,0,0,0
3467,A,1,1,1,0
3468,B,1,1,1,0
3469,A,1,1,0,0
3470,A,1,1,1,1
3471,B,1,0,0,0
3472,A,1,0,0,0
3473,B,1,0,0,0
3474,B,1,0,0,0
3475,A,1,0,0,0
3476,A,1,1,1,1
3477,A,1,0,0,0
3478,A,1,0,0,0
3479,B,1,1,1,0
3480,B,1,1,1,0
3481,B,1,0,0,0
3482,A,1,0,0,0
3483,A,1,1,0,0
3484,A,1,0,0,0
3485,B,1,1,1,0
3486,A,1,0,0,0
3487,B,1,1,1,1
3488,A,1,1,1,0
3489,B,1,0,0,0
3490,B,1,0,0,0
3491,A,1,0,0,0
3492,A,1,1,1,0
3493,B,1,1,0,0
3494,B,1,1,1,0
3495,A,1,0,0,0
3496,A,1,1,1,0
3497,B,1,1,0,0
3498,A,1,1,0,0
3499,B,1,1,1,1
3500,B,1,1,1,1
3501,A,1,1,1,0
3502,A,1,0,0,0
3503,A,1,1,1,0
3504,A,1,1,1,0
3505,A,1,0,0,0
3506,B,1,0,0,0
3507,B,1,1,1,0
3508,A,1,0,0,0
3509,A,1,1,0,0
3510,A,1,0,0,0
3511,B,1,0,0,0
3512,A,1,1,0,0
3513,A,1,1,0,0
3514,B,1,1,1,1
3515,B,1,1,0,0
3516,A,1,1,0,0
3517,A,1,0,0,0
3518,A,1,1,0,0
3519,B,1,1,1,1
3520,A,1,0,0,0
3521,A,1,0,0,0
3522,A,1,1,1,0
3523,B,1,0,0,0
3524,B,1,1,1,0
3525,A,1,0,0,0
3526,A,1,0,0,0
3527,B,1,0,0,0
3528,B,1,1,1,1
3529,B,1,0,0,0
3530,B,1,1,1,1
3531,B,1,0,0,0
3532,B,1,1,1,0
3533,B,1,0,0,0
3534,B,1,1,0,0
3535,B,1,0,0,0
3536,A,1,0,0,0
3537,A,1,1,1,0
3538,A,1,1,1,1
3539,B,1,1,0,0
3540,A,1,1,0,0
3541,B,1,1,1,0
3542,B,1,1,0,0
3543,A,1,0,0,0
3544,B,1,1,0,0
3545,A,1,1,1,0
3546,A,1,1,0,0
3547,A,1,0,0,0
3548,B,1,1,1,0
3549,A,1,1,1,0
3550,B,1,0,0,0
3551,A,1,1,1,1
3552,A,1,1,1,0
3553,A,1,1,0,0
3554,B,1,1,0,0
3555,B,1,0,0,0
3556,B,1,1,1,1
3557,A,1,0,0,0
3558,A,1,0,0,0
3559,B,1,0,0,0
3560,B,1,0,0,0
3561,B,1,1,0,0
3562,B,1,1,1,0
3563,B,1,1,0,0
3564,B,1,1,0,0
3565,A,1,0,0,0
3566,B,1,0,0,0
3567,A,1,0,0,0
3568,A,1,0,0,0
3569,B,1,1,1,0
3570,B,1,1,1,0
3571,A,1,1,1,0
3572,B,1,1,0,0
3573,B,1,1,1,1
3574,A,1,0,0,0
3575,A,1,0,0,0
3576,A,1,0,0,0
3577,B,1,1,1,0
3578,A,1,1,1,0
3579,B,1,1,1,1
3580,A,1,0,0,0
3581,A,1,0,0,0
3582,A,1,1,1,0
3583,B,1,1,1,0
3584,B,1,1,1,1
3585,A,1,0,0,0
3586,A,1,0,0,0
3587,A,1,1,0,0
3588,B,1,1,1,1
3589,A,1,1,1,0
3590,B,1,1,1,1
3591,A,1,0,0,0
3592,A,1,1,0,0
3593,A,1,0,0,0
3594,A,1,1,1,0
3595,A,1,0,0,0
3596,A,1,1,1,1
3597,B,1,1,0,0
3598,A,1,1,0,0
3599,B,1,1,0,0
3600,A,1,1,0,0
3601,A,1,0,0,0
3602,B,1,0,0,0
3603,A,1,0,0,0
3604,B,1,0,0,0
3605,B,1,1,0,0
3606,A,1,0,0,0
3607,B,1,1,0,0
3608,B,1,1,1,1
3609,A,1,0,0,0
3610,B,1,0,0,0
3611,A,1,1,1,0
3612,A,1,0,0,0
3613,A,1,1,1,0
3614,A,1,1,1,1
3615,B,1,1,1,1
3616,A,1,1,0,0
3617,A,1,1,0,0
3618,B,1,0,0,0
3619,A,1,0,0,0
3620,A,1,1,1,0
3621,B,1,1,0,0
3622,B,1,1,1,0
3623,B,1,1,1,0
3624,B,1,0,0,0
3625,B,1,0,0,0
3626,B,1,0,0,0
3627,B,1,1,0,0
3628,A,1,0,0,0
3629,B,1,1,1,1
3630,B,1,1,0,0
3631,B,1,1,0,0
3632,A,1,1,1,1
3633,A,1,1,1,1
3634,B,1,1,0,0
3635,B,1,1,1,0
3636,B,1,1,1,0
3637,A,1,0,0,0
3638,A,1,1,0,0
3639,B,1,0,0,0
3640,A,1,1,0,0
3641,B,1,1,0,0
3642,A,1,0,0,0
3643,A,1,0,0,0
3644,B,1,0,0,0
3645,B,1,0,0,0
3646,B,1,1,0,0
3647,B,1,1,1,1
3648,A,1,0,0,0
3649,A,1,1,0,0
3650,A,1,1,0,0
3651,B,1,1,1,1
3652,A,1,1,1,0
3653,B,1,1,1,0
3654,A,1,0,0,0
3655,B,1,1,0,0
3656,B,1,1,1,0
3657,A,1,1,0,0
3658,B,1,0,0,0
3659,B,1,1,0,0
3660,A,1,1,0,0
3661,B,1,1,1,0
3662,B,1,1,1,0
3663,B,1,1,0,0
3664,A,1,0,0,0
3665,A,1,0,0,0
3666,B,1,1,1,1
3667,A,1,0,0,0
3668,B,1,0,0,0
3669,B,1,1,1,0
3670,B,1,1,1,0
3671,B,1,1,0,0
3672,B,1,0,0,0
3673,A,1,0,0,0
3674,B,1,0,0,0
3675,A,1,1,0,0
3676,A,1,1,1,0
3677,B,1,1,1,0
3678,B,1,1,0,0
3679,A,1,0,0,0
3680,A,1,0,0,0
3681,A,1,1,0,0
3682,B,1,1,0,0
3683,A,1,0,0,0
3684,B,1,0,0,0
3685,B,1,1,0,0
3686,B,1,0,0,0
3687,A,1,1,1,0
3688,B,1,1,0,0
3689,B,1,1,1,0
3690,B,1,1,1,0
3691,B,1,0,0,0
3692,B,1,0,0,0
3693,A,1,1,1,1
3694,B,1,0,0,0
3695,B,1,0,0,0
3696,A,1,0,0,0
3697,B,1,1,0,0
3698,A,1,1,1,0
3699,B,1,1,1,0
3700,A,1,0,0,0
3701,A,1,1,1,1
3702,B,1,1,1,1
3703,B,1,0,0,0
3704,B,1,0,0,0
3705,A,1,0,0,0
3706,A,1,1,0,0
3707,A,1,0,0,0
3708,B,1,1,1,0
3709,A,1,0,0,0
3710,A,1,0,0,0
3711,B,1,1,1,1
3712,A,1,0,0,0
3713,A,1,0,0,0
3714,B,1,1,1,0
3715,A,1,1,0,0
3716,B,1,0,0,0
3717,B,1,1,1,0
3718,B,1,1,0,0
3719,B,1,1,1,1
3720,B,1,1,1,1
3721,A,1,1,1,1
3722,A,1,1,1,0
3723,B,1,1,0,0
3724,B,1,1,0,0
3725,A,1,0,0,0
3726,B,1,0,0,0
3727,B,1,1,0,0
3728,B,1,0,0,0
3729,A,1,1,1,0
3730,A,1,0,0,0
3731,B,1,1,0,0
3732,B,1,0,0,0
3733,A,1,1,1,1
3734,A,1,0,0,0
3735,B,1,1,1,1
3736,B,1,0,0,0
3737,A,1,1,1,0
3738,A,1,1,0,0
3739,A,1,1,1,0
3740,B,1,0,0,0
3741,A,1,1,1,0
3742,B,1,1,0,0
3743,A,1,1,1,0
3744,A,1,1,1,0
3745,A,1,1,1,0
3746,A,1,1,0,0
3747,B,1,1,1,0
3748,B,1,0,0,0
3749,A,1,1,1,0
3750,B,1,1,0,0
3751,A,1,0,0,0
3752,A,1,0,0,0
3753,A,1,0,0,0
3754,A,1,0,0,0
3755,B,1,1,1,0
3756,A,1,1,0,0
3757,A,1,1,1,1
3758,B,1,0,0,0
3759,A,1,1,0,0
3760,A,1,0,0,0
3761,A,1,0,0,0
3762,B,1,0,0,0
3763,A,1,0,0,0
3764,B,1,0,0,0
3765,A,1,1,0,0
3766,A,1,1,0,0
3767,B,1,0,0,0
3768,A,1,0,0,0
3769,A,1,0,0,0
3770,B,1,0,0,0
3771,B,1,1,1,0
3772,B,1,0,0,0
3773,B,1,1,1,1
3774,B,1,1,1,0
3775,A,1,1,1,1
3776,B,1,0,0,0
3777,A,1,0,0,0
3778,A,1,0,0,0
3779,A,1,1,0,0
3780,B,1,1,0,0
3781,B,1,0,0,0
3782,A,1,1,1,1
3783,B,1,0,0,0
3784,B,1,0,0,0
3785,B,1,1,0,0
3786,B,1,1,1,0
3787,A,1,1,0,0
3788,A,1,0,0,0
3789,B,1,0,0,0
3790,A,1,0,0,0
3791,B,1,1,1,0
3792,B,1,1,1,0
3793,A,1,1,1,1
3794,A,1,0,0,0
3795,A,1,1,1,0
3796,B,1,0,0,0
3797,A,1,0,0,0
3798,B,1,1,1,1
3799,A,1,1,0,0
3800,A,1,0,0,0
3801,B,1,0,0,0
3802,B,1,1,1,0
3803,B,1,1,1,0
3804,B,1,0,0,0
3805,B,1,1,1,0
3806,B,1,1,1,0
3807,B,1,1,0,0
3808,B,1,1,1,0
3809,A,1,1,0,0
3810,B,1,0,0,0
3811,B,1,1,1,0
3812,A,1,1,1,1
3813,B,1,0,0,0
3814,A,1,0,0,0
3815,A,1,0,0,0
3816,B,1,0,0,0
3817,A,1,1,1,0
3818,B,1,1,1,1
3819,A,1,1,1,0
3820,A,1,0,0,0
3821,A,1,1,1,1
3822,B,1,1,1,1
3823,B,1,1,1,1
3824,A,1,0,0,0
3825,A,1,0,0,0
3826,B,1,1,1,0
3827,B,1,0,0,0
3828,A,1,0,0,0
3829,A,1,0,0,0
3830,B,1,1,1,1
3831,B,1,1,0,0
3832,B,1,0,0,0
3833,B,1,1,0,0
3834,B,1,1,0,0
3835,A,1,0,0,0
3836,B,1,0,0,0
3837,A,1,0,0,0
3838,B,1,1,1,0
3839,A,1,0,0,0
3840,B,1,1,1,0
3841,B,1,1,1,0
3842,A,1,1,1,1
3843,A,1,1,1,1
3844,B,1,0,0,0
3845,B,1,1,1,0
3846,B,1,1,0,0
3847,B,1,1,0,0
3848,B,1,0,0,0
3849,A,1,1,1,0
3850,A,1,1,0,0
3851,B,1,1,1,0
3852,A,1,1,1,1
3853,A,1,0,0,0
3854,A,1,1,1,1
3855,B,1,0,0,0
3856,A,1,1,1,1
3857,B,1,1,1,0
3858,A,1,0,0,0
3859,B,1,0,0,0
3860,A,1,1,1,1
3861,B,1,1,0,0
3862,B,1,1,1,0
3863,A,1,0,0,0
3864,B,1,1,1,0
3865,B,1,1,1,0
3866,B,1,1,0,0
3867,B,1,1,1,0
3868,B,1,1,0,0
3869,B,1,1,1,0
3870,B,1,0,0,0
3871,B,1,0,0,0
3872,A,1,0,0,0
3873,A,1,1,0,0
3874,B,1,0,0,0
3875,B,1,1,0,0
3876,A,1,0,0,0
3877,A,1,1,0,0
3878,A,1,1,1,0
3879,B,1,0,0,0
3880,A,1,1,1,1
3881,B,1,0,0,0
3882,B,1,1,0,0
3883,A,1,0,0,0
3884,B,1,1,0,0
3885,B,1,1,1,1
3886,B,1,0,0,0
3887,B,1,1,1,0
3888,A,1,1,0,0
3889,A,1,0,0,0
3890,B,1,1,1,0
3891,B,1,1,1,0
3892,A,1,0,0,0
3893,B,1,0,0,0
3894,A,1,1,1,0
3895,B,1,0,0,0
3896,B,1,1,1,0
3897,A,1,0,0,0
3898,A,1,0,0,0
3899,A,1,0,0,0
3900,A,1,1,1,1
3901,B,1,0,0,0
3902,A,1,1,1,1
3903,B,1,1,0,0
3904,A,1,1,1,0
3905,A,1,0,0,0
3906,B,1,0,0,0
3907,A,1,0,0,0
3908,A,1,0,0,0
3909,A,1,1,1,0
3910,A,1,1,1,1
3911,B,1,1,1,0
3912,B,1,1,1,0
3913,A,1,1,1,1
3914,A,1,0,0,0
3915,A,1,0,0,0
3916,B,1,1,1,0
3917,B,1,1,0,0
3918,B,1,0,0,0
3919,B,1,0,0,0
3920,A,1,1,1,0
3921,A,1,1,0,0
3922,A,1,0,0,0
3923,B,1,1,0,0
3924,A,1,0,0,0
3925,B,1,1,0,0
3926,B,1,1,1,0
3927,A,1,1,1,0
3928,A,1,1,0,0
3929,A,1,0,0,0
3930,B,1,1,1,0
3931,B,1,0,0,0
3932,A,1,1,1,1
3933,A,1,1,0,0
3934,B,1,1,1,0
3935,A,1,1,0,0
3936,B,1,1,1,0
3937,B,1,1,1,0
3938,A,1,0,0,0
3939,A,1,0,0,0
3940,A,1,1,0,0
3941,A,1,0,0,0
3942,B,1,1,1,0
3943,B,1,0,0,0
3944,B,1,1,1,0
3945,A,1,1,1,0
3946,B,1,1,0,0
3947,A,1,1,0,0
3948,A,1,0,0,0
3949,A,1,0,0,0
3950,A,1,1,0,0
3951,A,1,1,1,1
3952,A,1,1,1,0
3953,B,1,1,1,0
3954,A,1,0,0,0
3955,B,1,0,0,0
3956,B,1,1,1,1
3957,A,1,1,1,0
3958,A,1,0,0,0
3959,A,1,0,0,0
3960,B,1,1,0,0
3961,A,1,0,0,0
3962,B,1,0,0,0
3963,A,1,1,1,0
3964,A,1,0,0,0
3965,B,1,0,0,0
3966,B,1,1,1,0
3967,A,1,1,1,0
3968,B,1,1,0,0
3969,B,1,0,0,0
3970,B,1,0,0,0
3971,B,1,0,0,0
3972,B,1,0,0,0
3973,A,1,1,0,0
3974,A,1,1,1,0
3975,B,1,0,0,0
3976,A,1,1,1,0
3977,A,1,1,1,0
3978,B,1,1,0,0
3979,A,1,1,1,0
3980,B,1,1,0,0
3981,B,1,1,1,0
3982,A,1,0,0,0
3983,B,1,0,0,0
3984,B,1,1,1,0
3985,B,1,1,1,0
3986,B,1,1,1,0
3987,B,1,0,0,0
3988,A,1,0,0,0
3989,A,1,0,0,0
3990,B,1,0,0,0
3991,B,1,0,0,0
3992,A,1,0,0,0
3993,B,1,1,1,0
3994,A,1,0,0,0
3995,B,1,0,0,0
3996,B,1,1,1,0
3997,B,1,1,1,0
3998,B,1,1,1,0
3999,B,1,1,1,0
4000,B,1,0,0,0
4001,B,1,1,1,0
4002,A,1,0,0,0
4003,A,1,0,0,0
4004,A,1,0,0,0
4005,B,1,1,1,0
4006,B,1,0,0,0
4007,B,1,0,0,0
4008,B,1,0,0,0
4009,B,1,0,0,0
4010,B,1,0,0,0
4011,B,1,1,1,1
4012,A,1,1,1,0
4013,B,1,0,0,0
4014,A,1,1,1,0
4015,A,1,1,0,0
4016,B,1,1,1,0
4017,B,1,0,0,0
4018,A,1,1,1,1
4019,A,1,1,0,0
4020,B,1,1,0,0
4021,B,1,1,0,0
4022,A,1,0,0,0
4023,B,1,0,0,0
4024,B,1,1,1,0
4025,B,1,1,1,0
4026,A,1,1,0,0
4027,A,1,0,0,0
4028,A,1,1,0,0
4029,B,1,1,1,0
4030,B,1,0,0,0
4031,A,1,1,0,0
4032,A,1,1,1,0
4033,A,1,1,0,0
4034,B,1,1,1,0
4035,A,1,0,0,0
4036,A,1,0,0,0
4037,B,1,0,0,0
4038,B,1,0,0,0
4039,B,1,1,1,0
4040,A,1,1,0,0
4041,B,1,1,0,0
4042,B,1,0,0,0
4043,A,1,1,0,0
4044,B,1,1,1,0
4045,A,1,0,0,0
4046,A,1,0,0,0
4047,B,1,1,1,1
4048,B,1,1,0,0
4049,B,1,1,1,0
4050,B,1,1,0,0
4051,B,1,1,1,0
4052,B,1,1,0,0
4053,A,1,1,0,0
4054,A,1,0,0,0
4055,B,1,0,0,0
4056,A,1,1,1,0
4057,B,1,1,0,0
4058,A,1,0,0,0
4059,A,1,1,1,1
4060,A,1,1,0,0
4061,B,1,1,1,0
4062,A,1,0,0,0
4063,B,1,1,0,0
4064,A,1,1,1,0
4065,A,1,0,0,0
4066,A,1,0,0,0
4067,A,1,1,1,0
4068,A,1,1,1,0
4069,B,1,1,1,1
4070,B,1,1,0,0
4071,A,1,1,1,0
4072,A,1,0,0,0
4073,A,1,0,0,0
4074,A,1,1,1,1
4075,B,1,1,0,0
4076,A,1,1,1,1
4077,B,1,0,0,0
4078,A,1,0,0,0
4079,B,1,1,0,0
4080,A,1,1,0,0
4081,A,1,1,1,0
4082,B,1,0,0,0
4083,A,1,1,0,0
4084,A,1,0,0,0
4085,A,1,1,1,0
4086,B,1,1,0,0
4087,A,1,0,0,0
4088,A,1,0,0,0
4089,B,1,1,0,0
4090,B,1,0,0,0
4091,B,1,1,1,0
4092,A,1,0,0,0
4093,A,1,0,0,0
4094,A,1,1,1,0
4095,B,1,0,0,0
4096,A,1,0,0,0
4097,A,1,0,0,0
4098,B,1,1,1,0
4099,B,1,0,0,0
4100,B,1,1,0,0
4101,B,1,1,1,0
4102,B,1,1,0,0
4103,A,1,0,0,0
4104,B,1,0,0,0
4105,A,1,1,1,0
4106,A,1,0,0,0
4107,B,1,1,1,0
4108,B,1,1,1,1
4109,B,1,0,0,0
4110,A,1,0,0,0
4111,B,1,0,0,0
4112,B,1,0,0,0
4113,B,1,1,1,0
4114,B,1,1,0,0
4115,B,1,1,1,0
4116,A,1,1,0,0
4117,A,1,0,0,0
4118,A,1,0,0,0
4119,B,1,1,0,0
4120,B,1,0,0,0
4121,B,1,1,1,0
4122,A,1,0,0,0
4123,B,1,1,1,0
4124,B,1,1,1,1
4125,B,1,0,0,0
4126,A,1,0,0,0
4127,B,1,0,0,0
4128,A,1,1,1,1
4129,B,1,1,1,0
4130,A,1,1,1,0
4131,A,1,0,0,0
4132,A,1,0,0,0
4133,B,1,0,0,0
4134,B,1,1,0,0
4135,A,1,1,1,0
4136,A,1,0,0,0
4137,B,1,0,0,0
4138,B,1,1,1,0
4139,A,1,0,0,0
4140,B,1,1,1,1
4141,B,1,0,0,0
4142,B,1,0,0,0
4143,B,1,1,1,1
4144,A,1,1,0,0
4145,B,1,1,1,0
4146,B,1,1,1,1
4147,A,1,1,1,1
4148,A,1,1,1,0
4149,B,1,0,0,0
4150,B,1,0,0,0
4151,B,1,1,1,0
4152,B,1,0,0,0
4153,A,1,0,0,0
4154,A,1,0,0,0
4155,A,1,0,0,0
4156,B,1,1,1,0
4157,B,1,1,0,0
4158,B,1,1,0,0
4159,B,1,1,1,0
4160,A,1,0,0,0
4161,A,1,1,0,0
4162,B,1,1,0,0
4163,A,1,0,0,0
4164,B,1,0,0,0
4165,B,1,0,0,0
4166,A,1,1,1,0
4167,B,1,1,1,0
4168,B,1,0,0,0
4169,A,1,0,0,0
4170,B,1,1,1,0
4171,B,1,1,1,0
4172,A,1,1,1,0
4173,B,1,1,1,1
4174,A,1,0,0,0
4175,B,1,1,1,0
4176,A,1,1,1,0
4177,A,1,1,1,0
4178,A,1,0,0,0
4179,B,1,1,1,0
4180,A,1,1,1,0
4181,A,1,1,1,1
4182,A,1,0,0,0
4183,A,1,1,1,0
4184,A,1,0,0,0
4185,B,1,0,0,0
4186,B,1,1,1,0
4187,B,1,1,1,0
4188,B,1,1,0,0
4189,B,1,1,1,0
4190,B,1,1,0,0
4191,B,1,0,0,0
4192,A,1,0,0,0
4193,B,1,0,0,0
4194,A,1,1,0,0
4195,A,1,1,1,1
4196,B,1,0,0,0
4197,A,1,1,1,0
4198,A,1,0,0,0
4199,A,1,1,0,0
4200,A,1,0,0,0
4201,B,1,1,1,1
4202,B,1,0,0,0
4203,B,1,1,1,0
4204,B,1,1,1,0
4205,B,1,1,1,1
4206,B,1,0,0,0
4207,B,1,0,0,0
4208,B,1,1,0,0
4209,B,1,0,0,0
4210,B,1,0,0,0
4211,A,1,0,0,0
4212,B,1,1,1,0
4213,A,1,1,0,0
4214,A,1,1,1,1
4215,A,1,1,1,1
4216,A,1,0,0,0
4217,B,1,1,1,0
4218,A,1,0,0,0
4219,B,1,1,1,0
4220,B,1,1,1,0
4221,A,1,1,1,0
4222,B,1,1,0,0
4223,A,1,1,1,0
4224,A,1,0,0,0
4225,B,1,1,1,1
4226,B,1,1,1,1
4227,A,1,0,0,0
4228,B,1,1,0,0
4229,B,1,0,0,0
4230,B,1,0,0,0
4231,A,1,0,0,0
4232,A,1,0,0,0
4233,B,1,0,0,0
4234,B,1,1,1,0
4235,B,1,1,1,1
4236,B,1,1,0,0
4237,B,1,0,0,0
4238,A,1,0,0,0
4239,B,1,1,0,0
4240,A,1,1,1,0
4241,B,1,1,1,0
4242,A,1,0,0,0
4243,B,1,1,1,1
4244,A,1,1,0,0
4245,B,1,1,0,0
4246,A,1,1,1,0
4247,A,1,1,1,1
4248,A,1,0,0,0
4249,A,1,1,1,1
4250,A,1,0,0,0
4251,A,1,0,0,0
4252,B,1,1,0,0
4253,A,1,0,0,0
4254,B,1,1,1,0
4255,B,1,1,1,0
4256,B,1,1,1,0
4257,B,1,0,0,0
4258,B,1,1,0,0
4259,A,1,1,0,0
4260,A,1,0,0,0
4261,A,1,0,0,0
4262,B,1,1,1,1
4263,A,1,0,0,0
4264,A,1,0,0,0
4265,A,1,1,1,1
4266,A,1,1,1,0
4267,A,1,1,1,0
4268,B,1,1,1,0
4269,A,1,1,1,1
4270,B,1,1,1,0
4271,B,1,1,1,1
4272,B,1,0,0,0
4273,B,1,0,0,0
4274,B,1,1,1,1
4275,A,1,0,0,0
4276,A,1,0,0,0
4277,A,1,1,1,0
4278,B,1,1,1,1
4279,A,1,1,0,0
4280,A,1,0,0,0
4281,B,1,1,1,0
4282,B,1,1,1,0
4283,B,1,1,0,0
4284,B,1,1,0,0
4285,A,1,1,0,0
4286,B,1,0,0,0
4287,B,1,0,0,0
4288,A,1,1,1,0
4289,A,1,1,1,1
4290,B,1,1,1,1
4291,A,1,1,0,0
4292,B,1,1,1,0
4293,B,1,1,0,0
4294,A,1,0,0,0
4295,A,1,0,0,0
4296,B,1,1,0,0
4297,B,1,0,0,0
4298,B,1,1,1,0
4299,A,1,0,0,0
4300,B,1,1,1,1
4301,B,1,1,1,0
4302,B,1,1,1,0
4303,B,1,1,1,1
4304,B,1,1,0,0
4305,A,1,0,0,0
4306,B,1,0,0,0
4307,B,1,0,0,0
4308,B,1,1,1,1
4309,B,1,1,1,1
4310,A,1,0,0,0
4311,A,1,1,0,0
4312,A,1,0,0,0
4313,B,1,1,1,1
4314,B,1,0,0,0
4315,A,1,0,0,0
4316,A,1,0,0,0
4317,A,1,0,0,0
4318,B,1,0,0,0
4319,B,1,0,0,0
4320,A,1,1,1,1
4321,A,1,0,0,0
4322,A,1,1,0,0
4323,B,1,0,0,0
4324,B,1,0,0,0
4325,B,1,1,0,0
4326,A,1,1,1,0
4327,A,1,0,0,0
4328,B,1,1,0,0
4329,A,1,1,1,0
4330,B,1,1,1,0
4331,A,1,1,1,0
4332,A,1,0,0,0
4333,A,1,1,0,0
4334,A,1,1,0,0
4335,B,1,0,0,0
4336,A,1,0,0,0
4337,B,1,1,1,0
4338,B,1,0,0,0
4339,B,1,1,1,0
4340,A,1,1,1,1
4341,B,1,0,0,0
4342,B,1,1,1,1
4343,B,1,1,0,0
4344,A,1,0,0,0
4345,A,1,1,0,0
4346,B,1,1,1,0
4347,A,1,0,0,0
4348,B,1,1,0,0
4349,B,1,1,1,0
4350,A,1,0,0,0
4351,B,1,1,1,1
4352,A,1,1,0,0
4353,A,1,1,0,0
4354,B,1,0,0,0
4355,A,1,0,0,0
4356,A,1,0,0,0
4357,B,1,0,0,0
4358,B,1,1,1,0
4359,A,1,1,0,0
4360,A,1,1,0,0
4361,B,1,1,0,0
4362,A,1,1,1,0
4363,A,1,1,0,0
4364,A,1,0,0,0
4365,A,1,1,0,0
4366,A,1,0,0,0
4367,A,1,0,0,0
4368,A,1,0,0,0
4369,B,1,1,1,0
4370,B,1,0,0,0
4371,B,1,1,0,0
4372,B,1,1,1,1
4373,B,1,0,0,0
4374,A,1,0,0,0
4375,A,1,1,0,0
